Fis1	5	136953275	136966234
Cldn15	5	136966616	136975858
Znhit1	5	136982164	136988021
Plod3	5	136987019	136996648
Vgf	5	137026392	137033351
Ap1s1	5	137034993	137046135
Serpine1	5	137061504	137072268
Trim56	5	137105644	137116209
Muc3	5	137134922	137149322
Gm3054	5	137154029	137166070
Gm42562	5	137166450	137172662
Muc3a	5	137208813	137212389
Gm42456	5	137274093	137288662
Ache	5	137287519	137294466
Ufsp1	5	137294629	137295665
Srrt	5	137295704	137307674
Trip6	5	137309654	137314404
Slc12a9	5	137314558	137333597
Ephb4	5	137350109	137378669
Zan	5	137378637	137477064
Epo	5	137483020	137533242
Pop7	5	137501438	137502518
9130604C24Rik	5	137502673	137503628
Gm8066	5	137510253	137517501
Gigyf1	5	137518548	137527935
Gnb2	5	137528127	137533510
Gm17112	5	137532423	137540718
Actl6b	5	137553517	137569582
Tfr2	5	137569840	137587481
Mospd3	5	137596645	137601058
Pcolce	5	137605103	137613784
Fbxo24	5	137612503	137629002
Gm36266	5	137612852	137615247
Lrch4	5	137629121	137641099
Gm20605	5	137629175	137642899
Sap25	5	137641334	137642902
Irs3	5	137643031	137645714
Agfg2	5	137650463	137684726
Gm15498	5	137685154	137690751
Nyap1	5	137729899	137741607
Tsc22d4	5	137745730	137768450
Ppp1r35	5	137778849	137780110
Mepce	5	137781906	137787655
Zcwpw1	5	137787798	137822621
Pilra	5	137821952	137836281
Pilrb1	5	137852147	137858106
Gm36551	5	137857045	137860318
Pilrb2	5	137865827	137871815
Gm43495	5	137870754	137871209
Cyp3a13	5	137892932	137921619
Gjc3	5	137953461	137963098
Azgp1	5	137981520	137990233
Smok3a	5	138021261	138034664
Smok3b	5	138021429	138050636
Smok3c	5	138053194	138066537
Zkscan1	5	138085084	138107822
Zscan21	5	138116903	138134265
Zfp113	5	138139702	138155744
Cops6	5	138161071	138164646
Mcm7	5	138164583	138172422
Ap4m1	5	138172002	138180429
Taf6	5	138178617	138187451
Cnpy4	5	138187485	138193918
Mblac1	5	138194314	138195621
Gm454	5	138203609	138207308
Gm43645	5	138207508	138207972
Nxpe5	5	138225898	138253363
Lamtor4	5	138255482	138259398
BC037034	5	138259656	138264033
6330418K02Rik	5	138264043	138266661
Gal3st4	5	138264921	138272840
Gm43720	5	138264952	138279958
Gpc2	5	138273655	138280005
Stag3	5	138280240	138312393
Gm10874	5	138363719	138388287
Zfp157	5	138441468	138460694
1700123K08Rik	5	138561840	138564712
Zfp68	5	138603652	138619761
A430033K04Rik	5	138622859	138652414
Fam20c	5	138754514	138810077
Gm5294	5	138819370	138821619
Pdgfa	5	138976014	138997370
6330403L08Rik	5	138995056	139000577
Prkar1b	5	139017306	139150001
Dnaaf5	5	139150223	139186510
Sun1	5	139200637	139249840
4930520M14Rik	5	139215469	139216356
Get4	5	139252324	139270051
Adap1	5	139271876	139325622
Cox19	5	139336189	139351418
Cyp2w1	5	139352617	139357033
3110082I17Rik	5	139359739	139460527
Gpr146	5	139377697	139396415
C130050O18Rik	5	139405280	139415623
Gper1	5	139423151	139427800
Zfand2a	5	139471211	139484549
4930500L23Rik	5	139523749	139541339
Uncx	5	139543494	139548179
Micall2	5	139706696	139736336
Ints1	5	139751282	139775674
Mafk	5	139791513	139802653
Tmem184a	5	139802485	139819917
Gm26938	5	139807978	139826407
Psmg3	5	139823592	139826885
Gm42423	5	139895809	139902734
Elfn1	5	139907943	139974722
Mad1l1	5	140008689	140321552
Gm16122	5	140074105	140085512
Gm16121	5	140101199	140107591
Gm16120	5	140207385	140210751
Nudt1	5	140321656	140338137
Ftsj2	5	140327674	140331898
Snx8	5	140340299	140389262
Eif3b	5	140419328	140443360
Chst12	5	140505550	140525724
Gm42808	5	140545486	140546392
Grifin	5	140563119	140565071
Gm43703	5	140605789	140606551
Lfng	5	140607320	140615545
Ttyh3	5	140620578	140649031
Iqce	5	140661827	140702378
Brat1	5	140705011	140719379
Amz1	5	140724127	140761439
Gna12	5	140758408	140830431
Card11	5	140872990	141000582
Sdk1	5	141241490	142215586
Gm16035	5	141373179	141380926
Gm16036	5	141595985	141616002
Foxk1	5	142401497	142462011
Ap5z1	5	142463944	142478710
Radil	5	142484839	142551098
Papolb	5	142525838	142530076
Mmd2	5	142562358	142608800
Wipi2	5	142627698	142670588
Slc29a4	5	142692512	142722490
Tnrc18	5	142724661	142817662
Fbxl18	5	142866946	142895421
Actb	5	142903115	142906754
Fscn1	5	142960343	142973185
Rnf216	5	142990893	143112994
Rbakdn	5	143164779	143165751
Rbak	5	143172186	143180775
Spdye4b	5	143181017	143205075
Spdye4a	5	143216316	143226890
4930448H16Rik	5	143227718	143234748
Zfp12	5	143235163	143248834
Zfp316	5	143249697	143270022
BC030343	5	143270075	143272513
Zfp853	5	143287755	143292356
E130309D02Rik	5	143301195	143315360
Zdhhc4	5	143316489	143329256
0610040B10Rik	5	143329247	143332704
Gm43397	5	143334635	143335425
Grid2ip	5	143357338	143392152
Gm20635	5	143390730	143403748
Gm42504	5	143393689	143397457
Kdelr2	5	143403838	143421901
Daglb	5	143464584	143505942
Rac1	5	143503634	143528036
Fam220a	5	143548706	143564531
Cyth3	5	143622447	143710250
Usp42	5	143710325	143732280
D130017N08Rik	5	143758354	143768575
Eif2ak1	5	143817788	143904251
Ankrd61	5	143890741	143897685
Aimp2	5	143902704	143909847
Pms2	5	143909964	143933968
Gm17135	5	143922577	143980991
Gm42421	5	143928175	143937309
Rsph10b	5	143933035	143985719
Ccz1	5	143987909	144014877
Ocm	5	144019804	144026670
Lmtk2	5	144100436	144188204
Bhlha15	5	144190286	144194441
Tecpr1	5	144194442	144223615
2900089D17Rik	5	144241690	144256186
Bri3	5	144244437	144446757
Baiap2l1	5	144264526	144358112
Nptx2	5	144545902	144557478
Tmem130	5	144735915	144761818
Trrap	5	144767732	144859778
Smurf1	5	144876495	144965847
Kpna7	5	144983519	145084030
Gm4871	5	145029600	145032754
Gm43562	5	145032836	145033459
1700018F24Rik	5	145042990	145045681
Arpc1a	5	145083830	145108761
Arpc1b	5	145114215	145130705
Pdap1	5	145128769	145140238
Bud31	5	145140362	145148078
Ptcd1	5	145147514	145167108
Cpsf4	5	145167213	145182041
Atp5j2	5	145183698	145192062
Zkscan14	5	145194946	145201868
Zkscan5	5	145204562	145221750
Zfp655	5	145231715	145247302
Zscan25	5	145280500	145291278
Cyp3a57	5	145345279	145390926
Cyp3a16	5	145436309	145469723
Cyp3a41b	5	145558664	145584730
Cyp3a41a	5	145694049	145720136
Cyp3a44	5	145773983	145805874
Cyp3a11	5	145854426	145879964
Cyp3a25	5	145977194	146009618
Cyp3a59	5	146079257	146113287
Gm5565	5	146157802	146160539
Gm6309	5	146167976	146170721
1700001J03Rik	5	146182441	146185304
B230303O12Rik	5	146188620	146194809
Gm43625	5	146203251	146204789
Rnf6	5	146209192	146221555
Cdk8	5	146231230	146302874
Wasf3	5	146384985	146473615
Gm6408	5	146481965	146484704
Gm6370	5	146491363	146494132
4930449I24Rik	5	146502399	146505183
Gm3402	5	146514123	146516902
Gm3404	5	146525801	146528553
Gm3409	5	146537647	146540427
Gm3415	5	146556136	146558915
Gpr12	5	146582398	146585239
Gm34333	5	146586645	146600102
4930573C15Rik	5	146706622	146707496
Usp12	5	146734809	146795006
Gm43741	5	146795918	146806433
Rpl21	5	146832890	146837032
Rasl11a	5	146845071	146847726
Gtf3a	5	146948657	146955614
Mtif3	5	146951573	146963800
Lnx2	5	147016655	147076586
Polr1d	5	147077050	147111597
Gsx1	5	147188696	147190947
2210019I11Rik	5	147228596	147271521
Pdx1	5	147269959	147275848
Gm27033	5	147280720	147281263
Cdx2	5	147300805	147307270
Urad	5	147314984	147322440
Flt3	5	147330741	147400489
Gm26597	5	147399554	147401917
D5Ertd605e	5	147418601	147423044
Pan3	5	147430161	147548502
Flt1	5	147561604	147726011
Gm43156	5	147745516	147749176
Pomp	5	147860461	147876456
Slc46a3	5	147878437	147894815
Gm15721	5	147949882	147957166
Mtus2	5	147957320	148316065
Slc7a1	5	148327410	148399904
Ubl3	5	148504635	148552789
Gm36186	5	148711466	148718397
2210417A02Rik	5	148741840	148743139
4930505K14Rik	5	148777963	148783080
Gm15407	5	148820767	148837798
Katnal1	5	148871584	148929320
Gm42791	5	148893775	148995147
Gm15410	5	148946592	148948866
Gm15406	5	148948897	148996566
8430423G03Rik	5	148950250	148951658
Gm15409	5	148959278	148961712
5930430L01Rik	5	148990056	148995223
Gm15408	5	149006962	149012776
Hmgb1	5	149046702	149184489
5730422E09Rik	5	149119565	149184063
Gm42787	5	149128584	149129957
Gm42788	5	149144263	149153540
Gm43332	5	149183183	149184226
Uspl1	5	149184350	149215434
2310047D07Rik	5	149231332	149237984
Gm29264	5	149234816	149247682
Alox5ap	5	149264767	149288153
Gm19719	5	149282752	149287868
BC028471	5	149367636	149393596
Medag	5	149411749	149431723
Gm43151	5	149423363	149425099
Gm43150	5	149425653	149428962
Tex26	5	149439660	149470979
Gm15997	5	149489056	149538030
Wdr95	5	149528679	149611894
Hsph1	5	149614287	149636376
Gm43153	5	149641610	149647790
B3glct	5	149678230	149762599
Gm21221	5	149801990	149811751
Gm43450	5	149868748	149871409
Gm43452	5	149895129	149896119
Rxfp2	5	150018675	150082184
Gm42557	5	150067258	150082795
Fry	5	150118645	150497753
Gm42556	5	150283995	150299441
Gm5	5	150499747	150502304
Zar1l	5	150507055	150518164
Brca2	5	150522630	150570329
Gm42529	5	150560209	150566426
Gm43690	5	150570833	150571098
N4bp2l1	5	150571644	150597188
Gm43598	5	150597062	150599540
Gm43597	5	150599932	150607003
N4bp2l2	5	150608007	150666183
Pds5b	5	150673739	150810690
Gm43299	5	150822859	150866601
Gm43298	5	150863963	150882642
Kl	5	150952607	150993817
Stard13	5	151037510	151233836
Gm42906	5	151063546	151428163
Gm42904	5	151252305	151259264
D730045B01Rik	5	151367720	151428210
Vmn2r18	5	151561661	151586906
Rfc3	5	151642756	151651242
Gm43129	5	151685811	151693926
Gm8579	6	3288519	3317019
Samd9l	6	3372257	3399572
Hepacam2	6	3457096	3498298
Vps50	6	3498382	3603531
Calcr	6	3685680	3764714
Tfpi2	6	3962595	3988919
Gngt1	6	3993792	3997436
Gng11	6	4003904	4008445
Gm43986	6	4031841	4047585
Bet1	6	4076899	4086972
Col1a2	6	4504814	4541544
Casd1	6	4600839	4643355
Sgce	6	4674350	4747207
Peg10	6	4747306	4760517
Gm20714	6	4807055	4816329
Ppp1r9a	6	4902917	5165661
Pon1	6	5168090	5193946
Pon3	6	5220852	5256286
Pon2	6	5264147	5298455
Asb4	6	5383386	5433022
Pdk4	6	5483351	5496309
Dync1i1	6	5725639	6028039
1700019G24Rik	6	5963909	5977393
Slc25a13	6	6041218	6217173
Gm20619	6	6248659	6378675
Gm20617	6	6456189	6484487
Gm20685	6	6483022	6508616
Shfm1	6	6557294	6578663
Gm20618	6	6603219	6691521
Dlx6os1	6	6820189	6871592
Dlx6	6	6863334	6868568
Dlx5	6	6877805	6882085
Gm26774	6	6952170	6955900
Sdhaf3	6	6956004	7042979
Gm19272	6	7301908	7309747
Tac1	6	7554879	7565834
Asns	6	7675169	7693254
Gm44217	6	7766394	7777681
C1galt1	6	7844842	7875687
Col28a1	6	7997808	8192617
Mios	6	8209222	8236274
Rpa3	6	8255936	8259173
Umad1	6	8259288	8597480
Gm16055	6	8354056	8364136
Gm16043	6	8420009	8443455
Glcci1	6	8509600	8597548
Ica1	6	8630527	8778488
Nxph1	6	8948431	9249032
Gm44004	6	10895490	10970126
AA545190	6	10971560	10979638
Ndufa4	6	11900292	11907497
Phf14	6	11907809	12081205
Thsd7a	6	12311610	12749410
Gm44129	6	12608996	12658956
Tmem106b	6	13069759	13089269
Vwde	6	13156299	13224965
1700016P04Rik	6	13413337	13415996
Tmem168	6	13580687	13608100
B630005N14Rik	6	13625673	13677966
Gpr85	6	13834458	13839942
2610001J05Rik	6	13867735	13871518
1110019D14Rik	6	13871526	14044385
Ppp1r3a	6	14713977	14755274
Foxp2	6	14901349	15441977
Mdfic	6	15720661	15802169
Gm43998	6	16550387	16579873
Gm36669	6	16777524	16788820
Tfec	6	16833373	16898441
Gm15473	6	17058806	17064996
Gm4876	6	17065010	17171833
Tes	6	17065149	17105828
D830026I12Rik	6	17197751	17210152
Gm15581	6	17206823	17385604
Cav2	6	17281185	17289115
Cav1	6	17306335	17341452
Gm29591	6	17347733	17348340
Met	6	17463800	17573980
Capza2	6	17636234	17666972
St7	6	17692933	17943025
Gm26738	6	17834585	17835185
Wnt2	6	17988940	18030585
Asz1	6	18050964	18109061
Cftr	6	18170687	18322768
Gm15592	6	18270136	18289048
Cttnbp2	6	18366478	18514843
Gm15594	6	18424684	18427885
Gm26809	6	18844220	18847360
Gm20186	6	18845910	18848207
Lsm8	6	18848579	18855751
Ankrd7	6	18866318	18879586
4930524B17Rik	6	19247899	19278843
Kcnd2	6	21215503	21729805
Tspan12	6	21771395	21852515
Gm42582	6	21852418	21853483
Gm3289	6	21852981	21858178
Ing3	6	21949571	21976038
Gm26719	6	21985908	22067687
Cped1	6	21985916	22256404
Wnt16	6	22288227	22298522
Fam3c	6	22306520	22356243
Ptprz1	6	22875502	23052916
Aass	6	23072173	23132986
Fezf1	6	23245044	23248362
Cadps2	6	23262773	23839421
Rnf133	6	23648869	23650305
Rnf148	6	23653898	23655136
Tas2r118	6	23969161	23970060
Slc13a1	6	24088283	24168092
Iqub	6	24444865	24515067
Ndufa5	6	24518666	24528013
Asb15	6	24528144	24573164
Lmod2	6	24597762	24605414
Wasl	6	24613805	24665009
Hyal6	6	24733245	24745452
Hyal4	6	24748329	24767662
Spam1	6	24791188	24801048
Hyal5	6	24857997	24891958
Tmem229a	6	24951141	24956297
Gpr37	6	25665878	25690729
Pot1a	6	25743737	25809246
Gm20756	6	25931426	25977227
Grm8	6	27275119	28135178
6530409C15Rik	6	28215555	28260862
Zfp800	6	28239927	28398005
Gcc1	6	28416091	28428390
Arf5	6	28423560	28426602
Fscn3	6	28427789	28438622
Pax4	6	28442334	28449353
Snd1	6	28475139	28935162
Lrrc4	6	28661831	28831747
Gm3294	6	28981634	29028922
Lep	6	29060220	29073877
Rbm28	6	29123576	29165006
Prrt4	6	29169232	29179584
Impdh1	6	29200434	29216364
Hilpda	6	29272488	29275446
Fam71f2	6	29279593	29290680
Fam71f1	6	29319140	29336019
Gm17172	6	29322804	29323206
Calu	6	29348069	29377110
Opn1sw	6	29376671	29388468
Ccdc136	6	29396309	29426994
Flnc	6	29433256	29461883
Atp6v1f	6	29467718	29470512
Gm9047	6	29471437	29473465
Kcp	6	29473162	29507952
Gm26627	6	29507725	29509698
Irf5	6	29526625	29541871
Tnpo3	6	29540827	29609887
Tspan33	6	29694222	29718559
Smo	6	29735503	29761365
Ahcyl2	6	29768011	29912310
Strip2	6	29917012	29959681
Smkr-ps	6	29985329	29993776
Nrf1	6	30047988	30153458
Ube2h	6	30211289	30304539
1700095J07Rik	6	30304605	30331779
Zc3hc1	6	30366380	30391028
Klhdc10	6	30401868	30455179
1700012C14Rik	6	30460128	30463313
Tmem209	6	30479053	30509783
Ssmem1	6	30509849	30520254
Cpa2	6	30541582	30564476
Cpa4	6	30568369	30592418
Gm13781	6	30573153	30576035
Cpa5	6	30611010	30631745
Cpa1	6	30639218	30645363
Cep41	6	30653457	30693749
Gm13782	6	30673944	30682266
Mest	6	30723547	30748465
Gm44296	6	30735029	30735924
Copg2	6	30747554	30896794
4930412F09Rik	6	30896899	30943470
Tsga13	6	30896981	30915573
Klf14	6	30956023	30959078
Gm27019	6	31063092	31063495
Gm13834	6	31087609	31087912
Lncpint	6	31093559	31218474
Gm13833	6	31102846	31104646
Gm14532	6	31356743	31372369
Mkln1os	6	31366885	31398773
Gm13844	6	31372895	31383877
Mkln1	6	31398735	31516811
Podxl	6	31519488	31563981
Gm6117	6	31574967	31576723
Gm43154	6	31605211	31743316
Gm13846	6	31651041	31662021
Gm13848	6	31662220	31666131
Gm43293	6	31702245	31706990
Gm13849	6	31786675	31922270
1700012A03Rik	6	32050246	32058921
Gm13850	6	32112143	32113226
Plxna4	6	32144268	32588192
Plxna4os3	6	32303829	32316614
Plxna4os2	6	32451170	32454750
Plxna4os1	6	32511073	32515576
BC049739	6	32751629	32752288
Chchd3	6	32790976	33060260
Gm14540	6	33038468	33043222
Exoc4	6	33249085	33973979
Gm13853	6	33984989	33992411
Lrguk	6	34029448	34134034
Gm13856	6	34151929	34174235
Slc35b4	6	34153380	34177111
Gm13855	6	34179232	34186392
Gm14546	6	34290265	34324249
Akr1b3	6	34302434	34317478
Akr1b8	6	34354119	34368463
Akr1b10	6	34384218	34396950
Akr1b7	6	34412334	34423142
Bpgm	6	34476207	34505613
Gm13860	6	34533553	34541387
Cald1	6	34598500	34775473
Gm13861	6	34651354	34653894
Npn2	6	34726672	34726906
Gm14547	6	34727221	34735389
Agbl3	6	34780432	34859459
Tmem140	6	34863146	34874946
3110062M04Rik	6	34871771	34878060
Wdr91	6	34880426	34910876
Stra8	6	34920163	34939344
2010107G12Rik	6	34945278	34988404
Cnot4	6	35022065	35133724
Nup205	6	35177421	35247596
1810058I24Rik	6	35252654	35263496
Slc13a4	6	35267957	35308131
Fam180a	6	35312668	35326141
1700065J11Rik	6	35330846	35336825
Mtpn	6	35508906	35539888
Gm42931	6	35611089	35615669
9330158H04Rik	6	36209620	36390191
Chrm2	6	36388084	36528414
Ptn	6	36714929	36810220
Dgki	6	36846022	37300184
1700111E14Rik	6	36937048	36985784
Creb3l2	6	37327255	37442146
Akr1d1	6	37530173	37568815
Trim24	6	37870811	37966296
Svopl	6	37983739	38046996
Atp6v0a4	6	38048483	38124586
Tmem213	6	38109255	38115809
D630045J12Rik	6	38123174	38254009
Zc3hav1l	6	38287396	38299259
Zc3hav1	6	38305286	38354603
Ttc26	6	38381469	38427647
Ubn2	6	38433950	38524825
1110001J03Rik	6	38533502	38539449
Luc7l2	6	38551334	38609470
Gm26699	6	38551531	38554007
Klrg2	6	38625693	38637242
Clec2l	6	38663069	38680864
Hipk2	6	38694390	38876165
Tbxas1	6	38875404	39084585
Gm42962	6	38917098	38984325
1700025N23Rik	6	39063878	39067598
Parp12	6	39086410	39118349
4930599N23Rik	6	39118473	39148312
Kdm7a	6	39136623	39206789
Gm43479	6	39240114	39242541
Slc37a3	6	39334773	39377675
Rab19	6	39381175	39390380
Mkrn1	6	39397804	39420462
Gm10244	6	39419887	39421294
Dennd2a	6	39462378	39557867
Adck2	6	39573873	39588769
Gm16272	6	39584092	39592784
Gm42420	6	39585753	39596595
Ndufb2	6	39592574	39603382
Braf	6	39603237	39725463
Mrps33	6	39801804	39810988
Gm26833	6	39871532	39871971
Tmem178b	6	39873271	40255150
Gm26807	6	40203298	40209259
Agk	6	40325172	40396762
E330009J07Rik	6	40401375	40436135
Wee2	6	40439088	40466813
Ssbp1	6	40471352	40484700
Tas2r137	6	40491233	40492305
Tas2r108	6	40493529	40494541
Prss37	6	40514824	40519508
Olfr461	6	40544036	40544977
Olfr460	6	40571357	40572417
Clec5a	6	40574894	40585821
Tas2r138	6	40612315	40613310
Mgam	6	40628831	40769123
Moxd2	6	40878794	40887494
Prss58	6	40895270	40900387
1700074P13Rik	6	40920437	40940557
Gm4744	6	40948375	40951870
Gm29588	6	40950224	40950521
1810009J06Rik	6	40964754	40968435
Gm2663	6	40995830	40999479
2210010C04Rik	6	41030268	41035509
5830405F06Rik	6	41055883	41063102
Try4	6	41302269	41305532
Try5	6	41311233	41316841
Try10	6	41354105	41357914
Prss3	6	41373814	41377678
Gm5771	6	41392356	41397230
Gm10334	6	41442216	41446145
Prss1	6	41458932	41463786
Prss2	6	41521787	41525079
Ephb6	6	41605482	41620509
Trpv6	6	41620621	41636405
Trpv5	6	41652173	41680769
1700034O15Rik	6	41684431	41685717
Kel	6	41686330	41704339
Olfr459	6	41771258	41775177
Pip	6	41847535	41852065
Sval2	6	41852989	41864413
Sval1	6	41951630	41956098
Sval3	6	41968140	41973090
Sva	6	42038394	42042851
Tas2r139	6	42140936	42141895
Tas2r144	6	42215328	42216287
Gstk1	6	42245935	42250447
Tmem139	6	42261970	42264555
Casp2	6	42264985	42282508
Clcn1	6	42286685	42315756
Fam131b	6	42315312	42324643
Gm44284	6	42328713	42350862
Zyx	6	42349630	42360213
Epha1	6	42358487	42373268
2010310C07Rik	6	42370671	42381215
Tas2r143	6	42400238	42401119
Tas2r135	6	42405434	42406526
Tas2r126	6	42434535	42435464
Olfr458	6	42460076	42461017
Olfr457	6	42471162	42476335
Olfr456	6	42486163	42487214
Olfr455	6	42538067	42539020
Tcaf3	6	42584866	42597692
Tcaf2	6	42623016	42645254
Tcaf1	6	42668002	42710088
Olfr453	6	42744039	42744992
Olfr38	6	42762054	42763007
Olfr452	6	42790041	42790994
Olfr450	6	42817473	42818405
Olfr449	6	42834384	42838888
Olfr448	6	42896453	42897385
Olfr447	6	42911525	42912457
Olfr446	6	42927233	42928159
Olfr444	6	42955459	42956508
Olfr441	6	43106390	43116676
Olfr237-ps1	6	43153262	43154261
Olfr437	6	43163359	43168027
Olfr13	6	43173952	43175005
Olfr435	6	43201646	43202587
Olfr434	6	43213065	43217938
Olfr47	6	43235578	43236636
Gm19902	6	43264542	43265855
Arhgef5	6	43265582	43289320
Nobox	6	43303674	43309554
Tpk1	6	43345001	43666278
9430018G01Rik	6	43467979	43474318
Gm35216	6	44080488	44083355
Cntnap2	6	45059357	47304213
Cul1	6	47453398	47526139
Ezh2	6	47530139	47595341
Gm26625	6	47546666	47551704
Pdia4	6	47796141	47813430
Zfp786	6	47819266	47830867
Zfp398	6	47835661	47873537
Zfp282	6	47877204	47908485
Zfp212	6	47920476	47932639
Zfp956	6	47953390	47965300
Zfp777	6	48024188	48048911
Zfp746	6	48062395	48086593
Gm16630	6	48130906	48159280
RP23-205F19.4	6	48374136	48395408
Krba1	6	48395586	48419781
Zfp467	6	48427697	48445825
Sspo	6	48448229	48501250
1700026J14Rik	6	48536582	48537474
Atp6v0e2	6	48537615	48541801
Lrrc61	6	48554796	48570722
Rarres2	6	48569696	48572789
Gm5111	6	48589445	48590584
RP24-124B23.17	6	48589610	48613250
Repin1	6	48593883	48599082
RP24-124B23.14	6	48593941	48619278
Zfp775	6	48602063	48623227
Gm44119	6	48613973	48622357
AI854703	6	48626764	48633689
Gimap8	6	48647234	48660875
Gimap9	6	48676129	48679114
Gimap4	6	48684549	48692060
Gimap6	6	48701582	48708225
Gm28053	6	48718607	48752644
Gimap7	6	48718621	48724636
Gimap1	6	48739054	48743795
Gimap5	6	48746197	48754210
Gm44226	6	48754230	48755986
4833403J16Rik	6	48755338	48756368
Gimap3	6	48764464	48770851
Gm44019	6	48798280	48798826
Tmem176b	6	48833818	48841496
Tmem176a	6	48840919	48847071
Gm7932	6	48860329	48866083
Aoc1	6	48872896	48909188
1600015I10Rik	6	48929895	48933687
Doxl2	6	48974963	48978746
4930563H07Rik	6	48986616	48999616
Svs1	6	48986861	48991722
Gpnmb	6	49036546	49070929
Malsu1	6	49073795	49086751
Igf2bp3	6	49085223	49214957
Tra2a	6	49243924	49264033
Ccdc126	6	49319274	49341582
Fam221a	6	49367739	49390539
Stk31	6	49395604	49469501
Npy	6	49822710	49829507
Gm3455	6	50051186	50107628
Mpp6	6	50110241	50198939
Dfna5	6	50188888	50263862
Osbpl3	6	50293330	50456201
Cycs	6	50562563	50566538
5430402O13Rik	6	50566643	50594865
4921507P07Rik	6	50573302	50596632
Npvf	6	50650672	50654439
C530044C16Rik	6	50776115	50815033
Gm44109	6	50799072	50803031
G930045G22Rik	6	50846713	50878077
Gm44447	6	51283532	51287855
Gm6559	6	51379710	51392791
Gm26677	6	51379710	51392777
0610033M10Rik	6	51400966	51402219
Nfe2l3	6	51432670	51458768
Hnrnpa2b1	6	51460932	51469894
Cbx3	6	51470360	51483704
Snx10	6	51523901	51590679
Gm44191	6	51694309	51711081
Skap2	6	51857422	52012549
Gm44077	6	52012601	52026986
Halr1	6	52102949	52113684
Hoxa1	6	52155590	52158317
Hotairm1	6	52156902	52162119
Hoxa2	6	52162417	52164831
Gm28308	6	52163359	52213339
Hoxa3	6	52169062	52213336
Gm15050	6	52172881	52174059
Hoxaas3	6	52175217	52215076
5730596B20Rik	6	52177498	52180851
Gm29430	6	52183110	52189925
Hoxa4	6	52189671	52191753
Hoxa5	6	52201754	52204587
Hoxa6	6	52206288	52208722
Hoxa7	6	52214491	52221854
Hoxa9	6	52223100	52231089
Hoxa10	6	52231197	52240854
Hoxa11	6	52242106	52245810
Hoxa13	6	52257694	52260880
Hottip	6	52262775	52267603
Evx1os	6	52308389	52314832
Evx1	6	52313498	52318378
1700094M24Rik	6	52492451	52500086
Gm44028	6	52509889	52514036
Hibadh	6	52546228	52640389
Tax1bp1	6	52713729	52766780
Jazf1	6	52768797	53068631
Gm4872	6	53221164	53224975
Creb5	6	53287270	53700376
Tril	6	53815468	53820830
Gm43938	6	53818743	53868183
Gm16499	6	53819974	53822150
Cpvl	6	53873279	53978671
Chn2	6	54039554	54301810
9530036M11Rik	6	54146887	54150937
Prr15	6	54325835	54330201
Wipf3	6	54429603	54503768
Gm44026	6	54463685	54473170
Scrn1	6	54501173	54566489
Fkbp14	6	54577604	54597308
Plekha8	6	54595111	54645839
Gm28402	6	54680930	54681917
Mturn	6	54681624	54703851
Znrf2	6	54816916	54893500
Nod1	6	54923949	54972612
Ggct	6	54982580	54992950
Gars	6	55038007	55079500
Crhr2	6	55090049	55133016
Gm43995	6	55154459	55167210
Inmt	6	55170626	55175043
Fam188b	6	55203383	55320222
Gm44073	6	55296262	55307886
Aqp1	6	55336432	55348555
Ghrhr	6	55376295	55388530
6430584L05Rik	6	55396887	55412285
Adcyap1r1	6	55451978	55501451
Neurod6	6	55677822	55681263
Gm3279	6	55684571	55694574
Ccdc129	6	55836895	55978735
Ppp1r17	6	56017497	56032689
Pde1c	6	56069804	56569103
Gm8239	6	56581203	56652487
Lsm5	6	56701063	56704710
Avl9	6	56714899	56761912
Kbtbd2	6	56777524	56797813
Fkbp9	6	56832059	56879358
Nt5c3	6	56882400	56923932
Vmn1r4	6	56924015	56958100
Vmn1r5	6	56985295	56986350
Vmn1r6	6	57002300	57003363
Vmn1r7	6	57024106	57025324
Vmn1r8	6	57035913	57037125
Vmn1r9	6	57070895	57071945
Vmn1r10	6	57113396	57114367
Vmn1r11	6	57137299	57138325
Vmn1r12	6	57158920	57159854
Vmn1r13	6	57209858	57210760
Vmn1r14	6	57232843	57234371
Vmn1r15	6	57258149	57259048
Vmn1r16	6	57322645	57323657
Vmn1r17	6	57360452	57361431
Vmn1r18	6	57389580	57390666
Vmn1r19	6	57404366	57405483
Vmn1r20	6	57431644	57432695
4930533I22Rik	6	57476697	57497671
Ppm1k	6	57506502	57535468
Herc6	6	57581000	57664632
Pyurf	6	57686576	57692078
Lancl2	6	57702540	57739439
Vopp1	6	57727807	57825159
Vmn1r21	6	57843464	57850354
Vmn1r22	6	57899959	57901054
Vmn1r23	6	57925842	57926838
Vmn1r24	6	57955633	57956578
Vmn1r25	6	57978299	57979351
Vmn1r26	6	58008183	58009202
Gm43994	6	58192321	58194765
Vmn1r27	6	58215106	58216017
Vmn1r28	6	58265078	58266162
Vmn1r29	6	58307268	58308290
Vmn1r30	6	58434842	58435894
Gm44042	6	58457868	58521810
Vmn1r31	6	58471898	58475343
Abcg2	6	58584523	58695676
Herc3	6	58831465	58920398
Nap1l5	6	58905233	58907076
Fam13a	6	58932090	59024549
RP24-492L15.6	6	58964874	58972234
BB365896	6	58965655	59002083
Tigd2	6	59208870	59212033
Gprin3	6	59347226	59426294
Gm5570	6	60031967	60150045
Gm44410	6	60489956	60490445
Gm35386	6	60586778	60591189
Snca	6	60731575	60829855
